1	0	10.821425067753836	1.0000000000000003E-5
2	2	10.821425067753836	1.0000000000000003E-5
3	0	10.821425067753836	1.0000000000000003E-5
4	2	10.821425067753836	1.0000000000000003E-5
5	0	10.821425067753836	1.0000000000000003E-5
6	0	10.821425067753836	1.0000000000000003E-5
7	2	10.821425067753836	1.0000000000000003E-5
8	0	10.821425067753836	1.0000000000000003E-5
9	2	10.821425067753836	1.0000000000000003E-5
10	0	10.821425067753836	1.0000000000000003E-5
11	0	10.821425067753836	1.0000000000000003E-5
12	0	10.821425067753836	1.0000000000000003E-5
13	2	10.821425067753836	1.0000000000000003E-5
14	0	10.821425067753836	1.0000000000000003E-5
15	0	10.821425067753836	1.0000000000000003E-5
16	2	10.821425067753836	1.0000000000000003E-5
17	0	10.821425067753836	1.0000000000000003E-5
18	0	10.821425067753836	1.0000000000000003E-5
19	0	10.821425067753836	1.0000000000000003E-5
20	2	10.821425067753836	1.0000000000000003E-5
21	0	10.821425067753836	1.0000000000000003E-5
22	2	10.821425067753836	1.0000000000000003E-5
23	0	10.821425067753836	1.0000000000000003E-5
24	0	10.821425067753836	1.0000000000000003E-5
25	2	10.821425067753836	1.0000000000000003E-5
26	0	10.821425067753836	1.0000000000000003E-5
27	2	10.821425067753836	1.0000000000000003E-5
28	2	10.821425067753836	1.0000000000000003E-5
29	2	10.821425067753836	1.0000000000000003E-5
30	0	10.821425067753836	1.0000000000000003E-5
31	0	10.821425067753836	1.0000000000000003E-5
32	0	10.821425067753836	1.0000000000000003E-5
33	0	10.821425067753836	1.0000000000000003E-5
34	2	10.821425067753836	1.0000000000000003E-5
35	2	10.821425067753836	1.0000000000000003E-5
36	2	10.821425067753836	1.0000000000000003E-5
37	0	10.821425067753836	1.0000000000000003E-5
38	0	10.821425067753836	1.0000000000000003E-5
39	2	10.821425067753836	1.0000000000000003E-5
40	2	10.821425067753836	1.0000000000000003E-5
41	2	10.821425067753836	1.0000000000000003E-5
42	0	10.821425067753836	1.0000000000000003E-5
43	2	10.821425067753836	1.0000000000000003E-5
44	0	10.821425067753836	1.0000000000000003E-5
45	2	10.821425067753836	1.0000000000000003E-5
46	0	10.821425067753836	1.0000000000000003E-5
47	0	10.821425067753836	1.0000000000000003E-5
48	2	10.821425067753836	1.0000000000000003E-5
49	2	10.821425067753836	1.0000000000000003E-5
50	2	10.821425067753836	1.0000000000000003E-5
51	2	10.821425067753836	1.0000000000000003E-5
52	0	10.821425067753836	1.0000000000000003E-5
53	2	10.821425067753836	1.0000000000000003E-5
54	0	10.821425067753836	1.0000000000000003E-5
55	0	10.821425067753836	1.0000000000000003E-5
56	2	10.821425067753836	1.0000000000000003E-5
57	0	10.821425067753836	1.0000000000000003E-5
58	2	10.821425067753836	1.0000000000000003E-5
59	0	10.821425067753836	1.0000000000000003E-5
60	2	10.821425067753836	1.0000000000000003E-5
61	0	10.821425067753836	1.0000000000000003E-5
62	2	10.821425067753836	1.0000000000000003E-5
63	2	10.821425067753836	1.0000000000000003E-5
64	2	10.821425067753836	1.0000000000000003E-5
65	0	10.821425067753836	1.0000000000000003E-5
66	2	10.821425067753836	1.0000000000000003E-5
67	2	10.821425067753836	1.0000000000000003E-5
68	0	10.821425067753836	1.0000000000000003E-5
69	2	10.821425067753836	1.0000000000000003E-5
70	0	10.821425067753836	1.0000000000000003E-5
71	0	10.821425067753836	1.0000000000000003E-5
72	2	10.821425067753836	1.0000000000000003E-5
73	0	10.821425067753836	1.0000000000000003E-5
74	0	10.821425067753836	1.0000000000000003E-5
75	2	10.821425067753836	1.0000000000000003E-5
76	0	10.821425067753836	1.0000000000000003E-5
77	0	10.821425067753836	1.0000000000000003E-5
78	2	10.821425067753836	1.0000000000000003E-5
79	2	10.821425067753836	1.0000000000000003E-5
80	2	10.821425067753836	1.0000000000000003E-5
81	0	10.821425067753836	1.0000000000000003E-5
82	0	10.821425067753836	1.0000000000000003E-5
83	0	10.821425067753836	1.0000000000000003E-5
84	0	10.821425067753836	1.0000000000000003E-5
85	0	10.821425067753836	1.0000000000000003E-5
86	2	10.821425067753836	1.0000000000000003E-5
87	2	10.821425067753836	1.0000000000000003E-5
88	0	10.821425067753836	1.0000000000000003E-5
89	0	10.821425067753836	1.0000000000000003E-5
90	0	10.821425067753836	1.0000000000000003E-5
91	2	10.821425067753836	1.0000000000000003E-5
92	0	10.821425067753836	1.0000000000000003E-5
93	2	10.821425067753836	1.0000000000000003E-5
94	2	10.821425067753836	1.0000000000000003E-5
95	2	10.821425067753836	1.0000000000000003E-5
96	0	10.821425067753836	1.0000000000000003E-5
97	2	10.821425067753836	1.0000000000000003E-5
98	2	10.821425067753836	1.0000000000000003E-5
99	0	10.821425067753836	1.0000000000000003E-5
100	2	10.821425067753836	1.0000000000000003E-5
101	2	10.821425067753836	1.0000000000000003E-5
102	0	10.821425067753836	1.0000000000000003E-5
103	2	10.821425067753836	1.0000000000000003E-5
104	2	10.821425067753836	1.0000000000000003E-5
105	2	10.821425067753836	1.0000000000000003E-5
106	2	10.821425067753836	1.0000000000000003E-5
107	2	10.821425067753836	1.0000000000000003E-5
108	0	10.821425067753836	1.0000000000000003E-5
109	0	10.821425067753836	1.0000000000000003E-5
110	0	10.821425067753836	1.0000000000000003E-5
111	2	10.821425067753836	1.0000000000000003E-5
112	2	10.821425067753836	1.0000000000000003E-5
113	2	10.821425067753836	1.0000000000000003E-5
114	0	10.821425067753836	1.0000000000000003E-5
115	2	10.821425067753836	1.0000000000000003E-5
116	2	10.821425067753836	1.0000000000000003E-5
117	0	10.821425067753836	1.0000000000000003E-5
118	2	10.821425067753836	1.0000000000000003E-5
119	2	10.821425067753836	1.0000000000000003E-5
120	0	10.821425067753836	1.0000000000000003E-5
121	0	10.821425067753836	1.0000000000000003E-5
122	2	10.821425067753836	1.0000000000000003E-5
123	2	10.821425067753836	1.0000000000000003E-5
124	0	10.821425067753836	1.0000000000000003E-5
125	0	10.821425067753836	1.0000000000000003E-5
126	0	10.821425067753836	1.0000000000000003E-5
127	0	10.821425067753836	1.0000000000000003E-5
128	2	10.821425067753836	1.0000000000000003E-5
129	0	10.821425067753836	1.0000000000000003E-5
130	2	10.821425067753836	1.0000000000000003E-5
131	2	10.821425067753836	1.0000000000000003E-5
132	0	10.821425067753836	1.0000000000000003E-5
