1	2	2.983077129576801E31	1.5
2	0	7.180950045169223	1.0000000000000003E-5
3	2	1.0253998505555656E31	1.0
4	2	-2.4658051121735686E118	1.25
5	2	-1.2895405291957227E118	1.5
6	0	14.461900090338448	1.0000000000000003E-5
7	2	-1.2895405291957227E118	0.75
8	0	3.5404750225846118	1.0000000000000003E-5
9	2	1.1876218367287393E31	1.0
10	2	1.6670142457963605E31	1.0
11	0	3.5404750225846118	1.0000000000000003E-5
12	0	7.180950045169223	1.0000000000000003E-5
13	2	2451.9508711045432	4.0
14	0	3.5404750225846118	1.0000000000000003E-5
15	2	-2.4658051121735686E118	1.0
16	2	8.613580986803202E30	0.5
17	0	3.5404750225846118	1.0000000000000003E-5
18	0	3.5404750225846118	1.0000000000000003E-5
19	2	-1.6571427913822214E118	1.0
20	0	18.102375112923056	1.0000000000000003E-5
21	0	14.461900090338448	1.0000000000000003E-5
22	0	3.5404750225846118	1.0000000000000003E-5
23	2	8.613580986803202E30	0.5
24	2	-6.0340343911453266E13	1.0
25	2	-1.4802965832315085E118	1.0
26	2	1.821154076717772E31	1.0
27	2	1.6634937882267261E31	2.0
28	2	-1.0929355687303973E118	0.25
29	2	1.348036546318222E31	1.0
30	2	1.0253998505555656E31	0.75
31	2	-2.1708488596120724E118	1.0
32	2	-1.4802965832315085E118	1.0
33	2	49831.60689798743	4.75
34	2	2.1241972713846675E31	1.5
35	0	18.102375112923056	1.0000000000000003E-5
36	2	1.821154076717772E31	1.0
37	0	3.5404750225846118	1.0000000000000003E-5
38	2	-8.560155917933388E13	3.0
39	0	3.5404750225846118	1.0000000000000003E-5
40	2	-2.1708488596120724E118	1.0
41	2	44803.1224182903	3.0
42	0	3.5404750225846118	1.0000000000000003E-5
43	2	1.348036546318222E31	1.5
44	2	-2.1708488596120724E118	1.0
45	2	2.8632564705882357	5.25
46	2	1.821154076717772E31	1.0
47	2	-1.2895405291957227E118	1.25
48	0	3.5404750225846118	1.0000000000000003E-5
49	0	3.5404750225846118	1.0000000000000003E-5
50	0	3.5404750225846118	1.0000000000000003E-5
51	2	1.821154076717772E31	1.0
52	2	-1.6571427913822214E118	1.0
53	2	-8.565286793561273E13	1.75
54	0	14.461900090338448	1.0000000000000003E-5
55	2	-1.2895405291957227E118	1.0
56	2	-1.2895405291957227E118	1.25
57	0	3.5404750225846118	1.0000000000000003E-5
58	0	3.5404750225846118	1.0000000000000003E-5
59	2	-3.1277183653376564E118	1.25
60	2	2.7068137417557174E31	2.0
61	2	-8.903585701178593E117	0.0
62	2	-1.6653247286396065E118	1.0
63	2	1.0253998505555656E31	0.5
64	0	10.821425067753836	1.0000000000000003E-5
65	0	3.5404750225846118	1.0000000000000003E-5
66	0	7.180950045169223	1.0000000000000003E-5
67	2	-1.0929355687303973E118	1.25
68	2	38214.46651630959	4.0
69	2	1187.0229098640552	4.25
70	2	-1.4802965832315085E118	1.0
71	0	7.180950045169223	1.0000000000000003E-5
72	2	1.1876218367287393E31	0.75
73	0	3.5404750225846118	1.0000000000000003E-5
74	2	-8.903585701178593E117	0.25
75	2	1.348036546318222E31	1.0
76	0	3.5404750225846118	1.0000000000000003E-5
77	0	3.5404750225846118	1.0000000000000003E-5
78	0	3.5404750225846118	1.0000000000000003E-5
79	0	7.180950045169223	1.0000000000000003E-5
80	2	-5.515714654255223E13	0.75
81	2	5.267256470588235	10.0
82	2	149.62161029111988	2.75
83	2	2.991256470588236	5.75
84	2	-1.2341015213581027E14	2.25
85	2	-2.6140644143210555E118	1.0
86	2	-1.0966523017562456E14	2.0
87	2	-2.6140644143210555E118	1.0
88	0	3.5404750225846118	1.0000000000000003E-5
89	2	-8.903585701178593E117	0.0
90	2	-3.0001342043059532E118	1.0
91	2	1.511112677854812E31	1.25
92	0	10.821425067753836	1.0000000000000003E-5
93	0	7.180950045169223	1.0000000000000003E-5
94	2	-4.441878993978122E13	1.0
95	2	2.851821620778345E31	2.75
96	2	-6.0340343911453266E13	1.0
97	0	7.180950045169223	1.0000000000000003E-5
98	0	10.821425067753836	1.0000000000000003E-5
99	2	-503.96735075493655	2.25
100	2	-678.3439318952107	4.0
101	2	-9.541012057939595E13	2.25
102	0	3.5404750225846118	1.0000000000000003E-5
103	2	2.272907325902887E31	1.0
104	2	-444.7222016946004	1.0
105	0	3.5404750225846118	1.0000000000000003E-5
106	2	1.6670142457963605E31	0.75
107	2	2.1040564705882354	4.0
108	2	2.0744564705882356	4.25
109	2	8.613580986803202E30	1.0
110	2	-1.4802965832315085E118	1.0
111	2	-1.1895649056931297E14	2.75
112	2	-2.331556248298784E118	2.25
113	0	10.821425067753836	1.0000000000000003E-5
114	2	1038.5636975769605	3.0
115	2	2.5192564705882354	4.75
116	0	3.5404750225846118	1.0000000000000003E-5
117	2	-2.8962931031632063E118	1.75
118	0	7.180950045169223	1.0000000000000003E-5
119	0	7.180950045169223	1.0000000000000003E-5
120	2	1.821154076717772E31	1.0
121	2	-1.0966523017562456E14	2.0
122	2	1.821154076717772E31	2.0
123	0	7.180950045169223	1.0000000000000003E-5
124	2	1.6670142457963605E31	0.75
125	2	-8.903585701178593E117	0.0
126	2	-8.560155917933417E13	2.25
127	2	-2.331556248298784E118	1.25
128	0	3.5404750225846118	1.0000000000000003E-5
129	2	1.0253998505555656E31	1.0
130	2	-2.6140644143210555E118	1.0
131	2	-1.4802965832315085E118	1.0
132	2	-1.2895405291957227E118	0.5
133	0	7.180950045169223	1.0000000000000003E-5
134	2	1.1876218367287393E31	1.0
135	2	-473.1949934718494	2.0
136	0	7.180950045169223	1.0000000000000003E-5
137	2	-6.0340343911453266E13	1.0
138	2	2.5192564705882354	4.75
139	0	3.5404750225846118	1.0000000000000003E-5
140	0	3.5404750225846118	1.0000000000000003E-5
141	0	7.180950045169223	1.0000000000000003E-5
142	2	-2.8962931031632063E118	1.5
143	2	-2.4658051121735686E118	1.0
144	2	-1.0929355687303973E118	0.25
145	0	7.180950045169223	1.0000000000000003E-5
146	2	-8.903585701178593E117	0.25
147	2	2.8048564705882355	5.5
148	2	1.6670142457963605E31	1.0
149	2	-1.2895405291957227E118	1.0
150	2	-2.7575263211548974E118	1.25
151	0	7.180950045169223	1.0000000000000003E-5
152	2	-2.1708488596120724E118	1.0
153	0	10.821425067753836	1.0000000000000003E-5
154	0	7.180950045169223	1.0000000000000003E-5
155	2	-3.90790115071726E13	0.75
156	2	9.108758194919355	2.25
157	2	2.6480564705882355	5.0
158	0	3.5404750225846118	1.0000000000000003E-5
159	0	10.821425067753836	1.0000000000000003E-5
160	2	1.348036546318222E31	1.0
161	0	3.5404750225846118	1.0000000000000003E-5
162	0	3.5404750225846118	1.0000000000000003E-5
163	2	-2.9531862842870297E118	3.75
164	2	-444.7222016946004	1.0
165	0	10.821425067753836	1.0000000000000003E-5
166	2	-534.9664764702657	1.0
167	2	2.272907325902887E31	1.5
168	2	2.0184564705882355	3.75
169	2	1.511112677854812E31	1.0
170	2	2.419231997446548E31	1.25
171	2	-6.0340343911453266E13	1.0
172	0	10.821425067753836	1.0000000000000003E-5
173	0	3.5404750225846118	1.0000000000000003E-5
174	2	-1.4802965832315085E118	1.0
175	2	-1.4802965832315085E118	0.75
176	2	-1.4802965832315085E118	1.0
177	2	-1.6653247286396065E118	1.0
178	2	-1.6653247286396065E118	1.0
179	2	1.6670142457963605E31	1.0
180	0	7.180950045169223	1.0000000000000003E-5
181	2	2.7068137417557174E31	1.75
182	0	3.5404750225846118	1.0000000000000003E-5
183	0	7.180950045169223	1.0000000000000003E-5
184	0	3.5404750225846118	1.0000000000000003E-5
185	2	-2.6140644143210555E118	1.0
186	2	1.1876218367287393E31	1.0
187	2	2.6472564705882355	5.25
188	2	-3.2854184509849345E118	2.25
189	2	-8.565286793561273E13	1.75
190	2	-2.1708488596120724E118	1.0
191	0	7.180950045169223	1.0000000000000003E-5
192	2	8.613580986803202E30	0.5
193	2	-532.5801861460035	2.5
194	2	-2.487183500425459E118	1.5
195	2	2.272907325902887E31	1.0
196	2	-4.441878993978122E13	1.0
197	0	14.461900090338448	1.0000000000000003E-5
198	2	-7.045278450225878E13	2.5
199	2	-444.7222016946004	1.0
200	0	7.180950045169223	1.0000000000000003E-5
201	2	4.193656470588236	8.0
202	0	3.5404750225846118	1.0000000000000003E-5
203	0	3.5404750225846118	1.0000000000000003E-5
204	2	-1.4802965832315085E118	1.75
205	0	10.821425067753836	1.0000000000000003E-5
206	0	3.5404750225846118	1.0000000000000003E-5
207	2	-4.441878993978122E13	1.0
208	2	-1.4802965832315085E118	1.25
209	0	3.5404750225846118	1.0000000000000003E-5
210	0	7.180950045169223	1.0000000000000003E-5
211	0	10.821425067753836	1.0000000000000003E-5
212	2	1.6670142457963605E31	1.0
213	2	-591.1722344800352	3.25
214	0	7.180950045169223	1.0000000000000003E-5
215	2	-1.0929355687303973E118	0.75
216	0	3.5404750225846118	1.0000000000000003E-5
217	2	-1.0929355687303973E118	0.25
218	2	2.6760564705882355	5.25
219	2	-4.441878993978122E13	1.0
220	0	3.5404750225846118	1.0000000000000003E-5
221	0	3.5404750225846118	1.0000000000000003E-5
222	2	1.821154076717772E31	1.0
223	2	-2.1708488596120724E118	1.0
224	2	2.1248775843486496E31	0.75
225	2	2.8768564705882356	5.5
226	2	1.348036546318222E31	1.0
227	2	2.991256470588236	5.75
228	2	-8.903585701178593E117	0.0
229	0	3.5404750225846118	1.0000000000000003E-5
230	2	26998.42471628548	2.75
231	0	3.5404750225846118	1.0000000000000003E-5
232	2	1.6670142457963605E31	1.0
233	0	7.180950045169223	1.0000000000000003E-5
234	2	5.208056470588236	10.5
